round,train_auc,val_auc
0,0.7594610379552144,0.7102163597333635
1,0.7918799907152653,0.7605673087786691
2,0.8081804009424641,0.7770590893684329
3,0.8199145295651119,0.7816030674500056
4,0.8202273896949438,0.7805756411704892
5,0.8238831972193037,0.7822738956050164
6,0.8263325343192232,0.7843781776070501
7,0.827078742636147,0.7863235792565811
8,0.8286128361003569,0.787937097503107
9,0.8300020259254868,0.7880712631341091
10,0.8316098203785391,0.7864224381425827
11,0.8334725021497068,0.7873368828380974
12,0.8339421330269916,0.7909628855496554
13,0.8342385836146236,0.7906380634956502
14,0.8343657717617784,0.790503897864648
15,0.8343519173386061,0.7907157383346515
16,0.8349549822095579,0.7914430572816631
17,0.8356594569156965,0.7908004745226528
18,0.8363763665344364,0.790249689300644
19,0.8367426002617351,0.7915489775166648
20,0.8368287361631788,0.7922056829736753
21,0.8363811928703776,0.7918561461981697
22,0.8371143416900488,0.7927917749406846
23,0.8377400051692897,0.7930389221556886
24,0.838038783754258,0.7921138854366738
25,0.8391965365759043,0.792940063269687
26,0.8396005292843896,0.792685854705683
27,0.8400154806144823,0.7928694497796859
28,0.8402605449194468,0.7922339283696758
29,0.8408331754837578,0.7937521184047001
30,0.8413736115483204,0.794747768613716
31,0.8411014629816627,0.7944653146537114
32,0.8412958223690337,0.7944970907242119
33,0.8413799141752553,0.794437069257711
34,0.8412281968854348,0.7944300079087109
35,0.8415119854387741,0.7945994802847136
36,0.8422178796554837,0.7956798666817309
37,0.8428174809206423,0.7964848604677438
38,0.8425749717347055,0.7963436334877415
39,0.8436256934593042,0.7980030505027681
40,0.8443823493740299,0.7981937069257711
41,0.8450505413899757,0.7980877866907694
42,0.8454365914848444,0.7983490566037735
43,0.8462073857248567,0.7987797988927805
44,0.8462731374545018,0.798688001355779
45,0.8467115958796492,0.7996695288667948
46,0.8471130902495295,0.7998672466387978
47,0.8474922131328121,0.8005451361428088
48,0.8477330756864867,0.7999519828267992
49,0.848192088624701,0.8007216698678116
50,0.8486140807272254,0.8009405716868151
51,0.8490592392422676,0.8014701728618235
52,0.8491643965853617,0.8015478477008248
53,0.8490282939118213,0.8015760930968252
54,0.8496238637669586,0.8021551237148344
55,0.850060164536038,0.8024022709298384
56,0.8501089389192551,0.8017667495198283
57,0.8500762901761237,0.8014913569088239
58,0.8504820430777169,0.8012583323918201
59,0.850962348674495,0.8019432832448311
60,0.850907328444766,0.801625522539826
61,0.8511611937152702,0.8013571912778217
