fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0012033694344163659,0.9994598
0.0,0.009626955475330927,0.9992636
0.0012738853503184713,0.009626955475330927,0.9992067
0.0012738853503184713,0.07942238267148015,0.99815327
0.0025477707006369425,0.07942238267148015,0.9981358
0.0025477707006369425,0.29001203369434414,0.99402857
0.003821656050955414,0.29121540312876054,0.9940205
0.003821656050955414,0.35980746089049337,0.99152327
0.005095541401273885,0.35980746089049337,0.99143326
0.005095541401273885,0.40673886883273164,0.988672
0.006369426751592357,0.40673886883273164,0.9885903
0.006369426751592357,0.44404332129963897,0.9868024
0.007643312101910828,0.44404332129963897,0.9866766
0.007643312101910828,0.4741275571600481,0.9845313
0.008917197452229299,0.4741275571600481,0.9844348
0.008917197452229299,0.4789410348977136,0.9839191
0.01019108280254777,0.4789410348977136,0.98391587
0.01019108280254777,0.49578820697954273,0.98280174
0.012738853503184714,0.49578820697954273,0.98269904
0.012738853503184714,0.53309265944645,0.9795258
0.014012738853503185,0.53309265944645,0.9794495
0.014012738853503185,0.5367027677496992,0.9789699
0.015286624203821656,0.5367027677496992,0.97894543
0.015286624203821656,0.5752105896510229,0.97446555
0.016560509554140127,0.5752105896510229,0.97442764
0.016560509554140127,0.5992779783393501,0.9712974
0.017834394904458598,0.5992779783393501,0.9710281
0.017834394904458598,0.6425992779783394,0.9611811
0.01910828025477707,0.6425992779783394,0.96096486
0.01910828025477707,0.6654632972322503,0.9537717
0.02038216560509554,0.6654632972322503,0.95373875
0.02038216560509554,0.6678700361010831,0.95336217
0.024203821656050957,0.6678700361010831,0.95184976
0.024203821656050957,0.6979542719614922,0.9402001
0.025477707006369428,0.6979542719614922,0.9401356
0.025477707006369428,0.7196149217809867,0.9306709
0.0267515923566879,0.7196149217809867,0.9283385
0.0267515923566879,0.7220216606498195,0.92755616
0.02802547770700637,0.7220216606498195,0.92628527
0.02802547770700637,0.7280385078219013,0.92194563
0.02929936305732484,0.7280385078219013,0.91970193
0.02929936305732484,0.7340553549939831,0.9162088
0.030573248407643312,0.7340553549939831,0.91617507
0.030573248407643312,0.7509025270758123,0.89902145
0.03184713375796178,0.7509025270758123,0.8981414
0.03184713375796178,0.7653429602888087,0.88403255
0.033121019108280254,0.7653429602888087,0.88156337
0.033121019108280254,0.7882069795427196,0.8632032
0.034394904458598725,0.7882069795427196,0.8570932
0.034394904458598725,0.8002406738868832,0.8454084
0.035668789808917196,0.8002406738868832,0.84508777
0.035668789808917196,0.8110709987966306,0.83126026
0.03694267515923567,0.8110709987966306,0.8298352
0.03694267515923567,0.8122743682310469,0.82775015
0.03821656050955414,0.8122743682310469,0.82697755
0.03821656050955414,0.8134777376654633,0.822053
0.03949044585987261,0.8134777376654633,0.82148707
0.03949044585987261,0.8158844765342961,0.82037896
0.04076433121019108,0.8158844765342961,0.8200459
0.04076433121019108,0.8231046931407943,0.80953187
0.04203821656050955,0.8243080625752106,0.8091213
0.04331210191082802,0.8243080625752106,0.8089851
0.04331210191082802,0.8279181708784596,0.8052677
0.045859872611464965,0.8279181708784596,0.79357874
0.045859872611464965,0.8291215403128761,0.79302025
0.04713375796178344,0.8291215403128761,0.79007953
0.04713375796178344,0.8351383874849578,0.7751593
0.049681528662420385,0.8351383874849578,0.7741978
0.049681528662420385,0.838748495788207,0.7660923
0.050955414012738856,0.838748495788207,0.76253194
0.050955414012738856,0.8423586040914561,0.75608397
0.05222929936305733,0.8423586040914561,0.7556639
0.05222929936305733,0.851985559566787,0.7413172
0.05477707006369427,0.851985559566787,0.73575324
0.05477707006369427,0.855595667870036,0.7348809
0.05605095541401274,0.855595667870036,0.7301703
0.05605095541401274,0.8604091456077015,0.72346514
0.05732484076433121,0.8604091456077015,0.7221441
0.05732484076433121,0.8628158844765343,0.7107386
0.05987261146496815,0.8628158844765343,0.70452267
0.05987261146496815,0.8700361010830325,0.68419856
0.062420382165605096,0.8700361010830325,0.6746265
0.062420382165605096,0.8724428399518652,0.66523135
0.06369426751592357,0.8724428399518652,0.66471887
0.06369426751592357,0.8796630565583634,0.64972454
0.06624203821656051,0.8796630565583634,0.64307207
0.06624203821656051,0.8977135980746089,0.60817015
0.06751592356687898,0.8977135980746089,0.604894
0.06751592356687898,0.9001203369434416,0.5976883
0.07006369426751592,0.9001203369434416,0.59628063
0.07006369426751592,0.901323706377858,0.57377464
0.07261146496815286,0.901323706377858,0.56363565
0.07261146496815286,0.9025270758122743,0.55177796
0.07388535031847134,0.9025270758122743,0.55112636
0.07388535031847134,0.9049338146811071,0.54753006
