fpr,tpr,threshold
0.0,0.0,inf
0.0,0.002304147465437788,0.99787164
0.0,0.027649769585253458,0.9958354
0.0012077294685990338,0.027649769585253458,0.99580187
0.0012077294685990338,0.20046082949308755,0.987053
0.0024154589371980675,0.20046082949308755,0.98686916
0.0024154589371980675,0.2350230414746544,0.98486614
0.0036231884057971015,0.2350230414746544,0.9847857
0.0036231884057971015,0.24423963133640553,0.98401296
0.004830917874396135,0.24423963133640553,0.98381585
0.004830917874396135,0.26497695852534564,0.9830441
0.006038647342995169,0.26497695852534564,0.98301286
0.006038647342995169,0.2672811059907834,0.9829967
0.007246376811594203,0.2672811059907834,0.9828761
0.007246376811594203,0.3456221198156682,0.97860754
0.008454106280193236,0.3456221198156682,0.9784338
0.008454106280193236,0.3709677419354839,0.97628707
0.00966183574879227,0.3709677419354839,0.9762868
0.010869565217391304,0.37327188940092165,0.9762675
0.010869565217391304,0.4055299539170507,0.97067696
0.012077294685990338,0.4055299539170507,0.9705055
0.012077294685990338,0.41244239631336405,0.96993995
0.013285024154589372,0.41244239631336405,0.96983755
0.013285024154589372,0.43317972350230416,0.96761614
0.014492753623188406,0.43317972350230416,0.9674154
0.014492753623188406,0.43548387096774194,0.9671445
0.01570048309178744,0.43548387096774194,0.9669747
0.01570048309178744,0.5046082949308756,0.95703644
0.016908212560386472,0.5046082949308756,0.95687497
0.016908212560386472,0.5276497695852534,0.95308346
0.018115942028985508,0.5276497695852534,0.9529211
0.018115942028985508,0.5299539170506913,0.95226014
0.01932367149758454,0.5299539170506913,0.9522532
0.01932367149758454,0.5368663594470046,0.95145774
0.020531400966183576,0.5368663594470046,0.9513319
0.020531400966183576,0.5460829493087558,0.95108104
0.021739130434782608,0.5460829493087558,0.95066047
0.021739130434782608,0.5737327188940092,0.9462442
0.022946859903381644,0.5737327188940092,0.94350386
0.022946859903381644,0.631336405529954,0.9270311
0.025362318840579712,0.631336405529954,0.9258464
0.025362318840579712,0.6797235023041475,0.90358466
0.026570048309178744,0.6797235023041475,0.9033161
0.026570048309178744,0.6820276497695853,0.89948
0.027777777777777776,0.6820276497695853,0.8993534
0.027777777777777776,0.684331797235023,0.8990008
0.028985507246376812,0.684331797235023,0.8982734
0.028985507246376812,0.7073732718894009,0.87665415
0.030193236714975844,0.7073732718894009,0.8759019
0.030193236714975844,0.7119815668202765,0.8744435
0.03140096618357488,0.7119815668202765,0.8739418
0.03140096618357488,0.7188940092165899,0.87228304
0.03260869565217391,0.7188940092165899,0.87185
0.035024154589371984,0.7188940092165899,0.86943996
0.035024154589371984,0.728110599078341,0.86188865
0.036231884057971016,0.728110599078341,0.85924923
0.036231884057971016,0.7304147465437788,0.8563807
