fpr,tpr,threshold
0.0,0.0,inf
0.0,0.012345679012345678,0.9923089791460562
0.0,0.19753086419753085,0.9075534504218824
0.008403361344537815,0.19753086419753085,0.8763216576312258
0.008403361344537815,0.32098765432098764,0.8110523395315147
0.01680672268907563,0.32098765432098764,0.8045622197614853
0.01680672268907563,0.3333333333333333,0.8026498164625241
0.025210084033613446,0.3333333333333333,0.7915065430385716
0.025210084033613446,0.345679012345679,0.7841369989023432
0.03361344537815126,0.345679012345679,0.7552647649499923
0.03361344537815126,0.37037037037037035,0.734466827933378
0.05042016806722689,0.37037037037037035,0.7147994626209366
0.05042016806722689,0.38271604938271603,0.7134698113493732
0.06722689075630252,0.38271604938271603,0.7068191082115888
0.06722689075630252,0.3950617283950617,0.6896366003570026
0.07563025210084033,0.3950617283950617,0.6811497048596523
0.07563025210084033,0.4691358024691358,0.6535751380412838
0.09243697478991597,0.4691358024691358,0.6504277128248145
0.09243697478991597,0.6049382716049383,0.5846348336117467
0.10084033613445378,0.6049382716049383,0.5786153450487288
0.10084033613445378,0.6296296296296297,0.5743194912660448
0.13445378151260504,0.6296296296296297,0.5555357869088238
0.13445378151260504,0.691358024691358,0.5097522300632819
0.15126050420168066,0.691358024691358,0.49955279527481294
0.15126050420168066,0.7407407407407407,0.4669666728542486
0.17647058823529413,0.7407407407407407,0.4397215729686164
0.17647058823529413,0.7530864197530864,0.43658439610315325
0.18487394957983194,0.7530864197530864,0.434732171057928
0.18487394957983194,0.7654320987654321,0.4312857059209912
0.19327731092436976,0.7654320987654321,0.42601992610361056
0.19327731092436976,0.7777777777777778,0.42326121304811554
0.2184873949579832,0.7777777777777778,0.38946737309835844
0.2184873949579832,0.7901234567901234,0.3881532284195276
0.25210084033613445,0.7901234567901234,0.3693882586943703
0.25210084033613445,0.8148148148148148,0.36390205374350915
0.2689075630252101,0.8148148148148148,0.3555544108723437
0.2689075630252101,0.8271604938271605,0.3536204793181064
0.29411764705882354,0.8271604938271605,0.32495353684666645
0.29411764705882354,0.8395061728395061,0.32437733652886563
0.31932773109243695,0.8395061728395061,0.3103673197183618
0.31932773109243695,0.8518518518518519,0.3102283885095374
0.3697478991596639,0.8518518518518519,0.26080549663050717
0.3697478991596639,0.8641975308641975,0.2581709313773209
0.3865546218487395,0.8641975308641975,0.2517172707817391
0.3865546218487395,0.8765432098765432,0.251580925156619
0.4117647058823529,0.8765432098765432,0.22247116916028098
0.4117647058823529,0.8888888888888888,0.2214609989503328
0.453781512605042,0.8888888888888888,0.19421427365575777
0.453781512605042,0.9012345679012346,0.1921975361631484
0.5462184873949579,0.9012345679012346,0.12951299536539482
0.5462184873949579,0.9135802469135802,0.12588311047519116
0.5630252100840336,0.9135802469135802,0.11905536235595772
0.5630252100840336,0.9259259259259259,0.11844320898702398
0.6218487394957983,0.9259259259259259,0.09417219543599312
0.6218487394957983,0.9382716049382716,0.09294889808849122
0.6554621848739496,0.9382716049382716,0.08276007235441854
0.6554621848739496,0.9506172839506173,0.08141823325328598
0.680672268907563,0.9506172839506173,0.07753789903963922
0.680672268907563,0.9629629629629629,0.07233547668882039
0.6974789915966386,0.9629629629629629,0.06753087672423762
0.6974789915966386,0.9753086419753086,0.06585764917506402
0.7226890756302521,0.9753086419753086,0.056556479810573046
0.7226890756302521,0.9876543209876543,0.05586344193765263
0.9495798319327731,0.9876543209876543,0.018892570303163762
0.9495798319327731,1.0,0.018799025051692755
1.0,1.0,0.0007371813715503616
