fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0012033694344163659,0.9994073
0.0,0.00842358604091456,0.9992623
0.0012738853503184713,0.00842358604091456,0.99920636
0.0012738853503184713,0.056558363417569195,0.99840266
0.0025477707006369425,0.056558363417569195,0.99838924
0.0025477707006369425,0.17328519855595667,0.9961229
0.0025477707006369425,0.17569193742478942,0.9960969
0.0025477707006369425,0.2575210589651023,0.99405426
0.003821656050955414,0.2575210589651023,0.99404657
0.003821656050955414,0.27075812274368233,0.9937093
0.005095541401273885,0.2719614921780987,0.9936836
0.005095541401273885,0.28038507821901326,0.99317414
0.006369426751592357,0.28038507821901326,0.99308515
0.006369426751592357,0.43200962695547535,0.98483366
0.007643312101910828,0.43200962695547535,0.9847377
0.007643312101910828,0.4717208182912154,0.98187673
0.008917197452229299,0.4717208182912154,0.9818341
0.008917197452229299,0.48375451263537905,0.9805683
0.01019108280254777,0.48375451263537905,0.9805337
0.01019108280254777,0.5246690734055355,0.97634536
0.011464968152866241,0.5246690734055355,0.9758897
0.011464968152866241,0.529482551143201,0.9750056
0.014012738853503185,0.529482551143201,0.97430485
0.014012738853503185,0.5728038507821901,0.9694951
0.015286624203821656,0.5728038507821901,0.96946937
0.015286624203821656,0.5776173285198556,0.9690149
0.016560509554140127,0.5776173285198556,0.96896094
0.016560509554140127,0.5884476534296029,0.96842545
0.017834394904458598,0.5884476534296029,0.96825904
0.017834394904458598,0.5980746089049338,0.9663612
0.01910828025477707,0.5980746089049338,0.9663562
0.01910828025477707,0.6089049338146811,0.96325356
0.02038216560509554,0.6089049338146811,0.9632081
0.02038216560509554,0.6365824308062575,0.9538615
0.02165605095541401,0.6365824308062575,0.9535735
0.02165605095541401,0.641395908543923,0.9512441
0.022929936305732482,0.641395908543923,0.9511109
0.022929936305732482,0.6714801444043321,0.9407047
0.024203821656050957,0.6714801444043321,0.93873227
0.024203821656050957,0.677496991576414,0.9351491
0.025477707006369428,0.677496991576414,0.93394965
0.025477707006369428,0.681107099879663,0.9317615
0.0267515923566879,0.681107099879663,0.9312841
0.0267515923566879,0.703971119133574,0.92111117
0.02802547770700637,0.703971119133574,0.9210546
0.02802547770700637,0.7509025270758123,0.88864887
0.02929936305732484,0.7509025270758123,0.8886032
0.02929936305732484,0.7677496991576414,0.86854523
0.030573248407643312,0.7677496991576414,0.8684823
0.030573248407643312,0.7701564380264742,0.86774725
0.03184713375796178,0.7701564380264742,0.8676106
0.034394904458598725,0.7701564380264742,0.86669093
0.034394904458598725,0.7713598074608905,0.86644036
0.035668789808917196,0.7713598074608905,0.86604
0.035668789808917196,0.779783393501805,0.8504514
0.03694267515923567,0.779783393501805,0.84807897
0.03694267515923567,0.7966305655836342,0.8376412
0.03821656050955414,0.7966305655836342,0.83607507
0.03821656050955414,0.8074608904933814,0.82779604
0.03949044585987261,0.8074608904933814,0.82757837
0.03949044585987261,0.8158844765342961,0.81386095
0.04076433121019108,0.8158844765342961,0.8136726
0.04076433121019108,0.8170878459687124,0.81059533
0.04331210191082802,0.8170878459687124,0.8092935
0.04331210191082802,0.8243080625752106,0.79490584
0.04713375796178344,0.8243080625752106,0.7918836
0.04713375796178344,0.8303249097472925,0.7827154
0.048407643312101914,0.8315282791817088,0.78262204
0.048407643312101914,0.8327316486161251,0.7806793
0.049681528662420385,0.8327316486161251,0.7804882
0.049681528662420385,0.8363417569193743,0.77689093
0.05222929936305733,0.8363417569193743,0.77309227
0.05222929936305733,0.8447653429602888,0.75552654
0.0535031847133758,0.8447653429602888,0.7542406
0.0535031847133758,0.8459687123947052,0.7533604
0.05477707006369427,0.8459687123947052,0.7500041
0.05477707006369427,0.8471720818291215,0.7479166
0.05605095541401274,0.8471720818291215,0.7478748
0.05605095541401274,0.8531889290012034,0.7427913
0.05732484076433121,0.8531889290012034,0.7388295
0.05732484076433121,0.855595667870036,0.72997063
0.05859872611464968,0.855595667870036,0.72530377
0.05859872611464968,0.8604091456077015,0.7164444
0.05987261146496815,0.8604091456077015,0.714485
0.05987261146496815,0.8724428399518652,0.67805624
0.062420382165605096,0.8724428399518652,0.6632874
0.062420382165605096,0.8736462093862816,0.66266465
0.06369426751592357,0.8736462093862816,0.66197664
0.06369426751592357,0.8772563176895307,0.6479566
0.06496815286624204,0.8772563176895307,0.6319555
0.06496815286624204,0.8820697954271961,0.61329246
0.06624203821656051,0.8820697954271961,0.61190975
0.06624203821656051,0.8868832731648616,0.60091525
0.06751592356687898,0.8868832731648616,0.5950899
0.06751592356687898,0.8880866425992779,0.5948157
0.07006369426751592,0.8880866425992779,0.5877509
0.07006369426751592,0.8892900120336944,0.5856987
0.07133757961783439,0.8892900120336944,0.58374894
0.07133757961783439,0.8953068592057761,0.5765121
0.07261146496815286,0.8953068592057761,0.5730734
0.07261146496815286,0.8965102286401926,0.5698457
0.07388535031847134,0.8965102286401926,0.56328917
0.07388535031847134,0.8977135980746089,0.5622375
0.07643312101910828,0.8977135980746089,0.53914946
0.07643312101910828,0.8989169675090253,0.53769624
0.07898089171974522,0.8989169675090253,0.53237695
0.07898089171974522,0.901323706377858,0.52706724
0.08025477707006369,0.901323706377858,0.5237188
0.08025477707006369,0.9049338146811071,0.5202402
0.08152866242038216,0.9049338146811071,0.5198959
0.08152866242038216,0.9061371841155235,0.5020964
0.0840764331210191,0.9061371841155235,0.4932051
0.0840764331210191,0.9085439229843562,0.487699
0.08535031847133757,0.9085439229843562,0.4811062
0.08535031847133757,0.910950661853189,0.46872833
0.08662420382165605,0.910950661853189,0.46431765
0.08662420382165605,0.9121540312876053,0.45833027
0.08789808917197452,0.9121540312876053,0.45687914
0.08789808917197452,0.9133574007220217,0.45245177
0.08917197452229299,0.9133574007220217,0.44326887
0.08917197452229299,0.9169675090252708,0.43077955
0.09044585987261146,0.9169675090252708,0.4307765
0.09044585987261146,0.9193742478941035,0.42661992
0.09171974522292993,0.9193742478941035,0.41618052
0.09171974522292993,0.9217809867629362,0.4139662
0.09554140127388536,0.9217809867629362,0.40653408
0.09554140127388536,0.9265944645006017,0.39569116
0.09681528662420383,0.9265944645006017,0.39487544
0.09681528662420383,0.9290012033694344,0.38969383
0.0980891719745223,0.9290012033694344,0.38592207
0.0980891719745223,0.9302045728038508,0.3827938
0.10828025477707007,0.9302045728038508,0.36018518
0.10828025477707007,0.9314079422382672,0.35857967
0.10955414012738854,0.9314079422382672,0.34891465
0.10955414012738854,0.9326113116726835,0.34634095
0.11337579617834395,0.9326113116726835,0.3355368
0.11337579617834395,0.9350180505415162,0.33287877
0.1159235668789809,0.9350180505415162,0.32517436
0.1159235668789809,0.937424789410349,0.3187451
0.11719745222929936,0.937424789410349,0.31378925
0.11719745222929936,0.9398315282791817,0.30441472
0.12484076433121019,0.9398315282791817,0.29002458
0.12484076433121019,0.9434416365824309,0.28748205
0.1375796178343949,0.9434416365824309,0.2675506
0.1375796178343949,0.9446450060168472,0.26652375
0.14012738853503184,0.9446450060168472,0.26561496
0.14012738853503184,0.9482551143200962,0.26131225
0.1464968152866242,0.9482551143200962,0.24726735
0.1464968152866242,0.950661853188929,0.24118403
0.1503184713375796,0.950661853188929,0.23656783
0.1503184713375796,0.9518652226233454,0.23460113
0.15414012738853503,0.9518652226233454,0.22828667
0.15414012738853503,0.9530685920577617,0.22679353
0.1554140127388535,0.9530685920577617,0.22640868
0.1554140127388535,0.9554753309265944,0.2186233
0.16178343949044585,0.9554753309265944,0.20637047
0.16178343949044585,0.9566787003610109,0.20451576
0.17197452229299362,0.9566787003610109,0.1898852
0.17197452229299362,0.9578820697954272,0.18687713
0.18089171974522292,0.9578820697954272,0.17785811
0.18089171974522292,0.9590854392298436,0.17629334
0.19490445859872613,0.9590854392298436,0.15670307
0.19490445859872613,0.9614921780986763,0.14950612
0.2050955414012739,0.9614921780986763,0.13699889
0.2050955414012739,0.9638989169675091,0.13561577
0.21656050955414013,0.9638989169675091,0.12517643
0.21656050955414013,0.9663056558363418,0.12230432
0.2178343949044586,0.9663056558363418,0.119849406
0.22038216560509555,0.9663056558363418,0.11928153
0.22547770700636943,0.9663056558363418,0.115473114
0.22547770700636943,0.9675090252707581,0.11520152
0.23312101910828026,0.9675090252707581,0.10894438
0.23312101910828026,0.9687123947051745,0.10533834
0.23439490445859873,0.9687123947051745,0.10457451
0.23439490445859873,0.9699157641395909,0.10433224
0.24968152866242038,0.9699157641395909,0.09124407
0.24968152866242038,0.9711191335740073,0.090933904
0.25987261146496815,0.9711191335740073,0.08608834
0.25987261146496815,0.9723225030084236,0.08572694
0.27388535031847133,0.9723225030084236,0.081888355
0.27388535031847133,0.9747292418772563,0.080365755
0.2764331210191083,0.9747292418772563,0.0784333
0.2764331210191083,0.9771359807460891,0.078140885
0.29936305732484075,0.9771359807460891,0.068888485
0.29936305732484075,0.9783393501805054,0.06825927
0.310828025477707,0.9783393501805054,0.065799385
0.310828025477707,0.9795427196149218,0.06520181
0.3375796178343949,0.9795427196149218,0.05809216
0.3375796178343949,0.9807460890493381,0.058088463
0.34267515923566877,0.9807460890493381,0.05682522
0.34267515923566877,0.9819494584837545,0.05664909
0.3796178343949045,0.9819494584837545,0.04301736
0.3796178343949045,0.9831528279181708,0.042549334
0.3872611464968153,0.9831528279181708,0.04079428
0.3872611464968153,0.9843561973525873,0.03975615
0.38980891719745225,0.9843561973525873,0.039174918
0.38980891719745225,0.9855595667870036,0.039139744
0.4050955414012739,0.9855595667870036,0.036024466
0.4050955414012739,0.98676293622142,0.035842307
0.41273885350318473,0.98676293622142,0.035394154
0.41273885350318473,0.9879663056558363,0.03537549
0.4318471337579618,0.9879663056558363,0.033030365
0.4318471337579618,0.9891696750902527,0.032911085
0.46114649681528663,0.9891696750902527,0.027202146
0.46114649681528663,0.9903730445246691,0.026918367
0.4789808917197452,0.9903730445246691,0.0236591
0.4802547770700637,0.9915764139590855,0.02364455
0.4840764331210191,0.9915764139590855,0.022873124
0.4840764331210191,0.9927797833935018,0.022647753
0.49936305732484076,0.9927797833935018,0.020554483
0.49936305732484076,0.9939831528279182,0.020454057
0.5286624203821656,0.9939831528279182,0.017694885
0.5286624203821656,0.9951865222623345,0.01746557
0.5312101910828025,0.9951865222623345,0.017087897
0.5312101910828025,0.9963898916967509,0.01706307
0.5426751592356688,0.9963898916967509,0.015883306
0.5426751592356688,0.9975932611311673,0.015701203
0.5656050955414013,0.9975932611311673,0.014006735
0.5656050955414013,0.9987966305655837,0.013951997
0.8751592356687898,0.9987966305655837,0.0025884605
0.8751592356687898,1.0,0.002568304
1.0,1.0,0.0002685151
