round,train_auc,val_auc
0,0.7460057243751087,0.6960760083606372
1,0.7796138295306348,0.739559795503333
2,0.7989628374403749,0.7517653372500283
3,0.8040366224642431,0.7612557903061801
4,0.8058297482174354,0.7631023330697096
5,0.8141173051738776,0.7717595469438482
6,0.8162062001496277,0.7769672918314314
7,0.8192031276473872,0.7834637329115354
8,0.8218061125715036,0.7843852389560502
9,0.8240508698079414,0.7872344932775958
10,0.8255897896080925,0.787435741724099
11,0.8264010115091646,0.7884666986781155
12,0.8270105493483197,0.7914642413286634
13,0.8274429322682234,0.7915348548186646
14,0.8291118224562484,0.7934484803976952
15,0.8293168565631128,0.7943205569992091
16,0.8294476218769063,0.7930212687831883
17,0.8299024330638307,0.7930247994576884
18,0.8298311736331703,0.7932366399276918
19,0.8303951735732101,0.7930706982261891
20,0.8308300548317187,0.7935190938876963
21,0.8307717413374651,0.793628544797198
22,0.8317353618934318,0.7937344650321998
23,0.8330319996293374,0.7953409219297255
24,0.8330625474968237,0.7952844311377245
25,0.834121729504425,0.7953479832787256
26,0.8349177342521769,0.7947971980567168
27,0.8355037082158546,0.7949984465032199
28,0.835966184759862,0.7951573268557225
29,0.8369166890381533,0.7963895322562422
30,0.8374202178278718,0.7971733419952548
31,0.8383653279659935,0.7985149983052763
32,0.8389264321044687,0.7988680657552819
33,0.8395145069437915,0.7993411761382895
34,0.8397704730899407,0.7994788724437917
35,0.8408021733728889,0.7998566546152978
36,0.8418147954337638,0.8002450288103039
37,0.8425607198485734,0.800562789515309
38,0.8437416390827372,0.8010782679923173
39,0.8444855761827476,0.8005521974918088
40,0.8454372160694956,0.8010182465258163
41,0.8459854878324097,0.8027765224268444
42,0.8470351875093972,0.8022892893458367
43,0.8477189941416231,0.8032566941588521
44,0.8485057436804525,0.8029248107558468
45,0.8487405875093064,0.8033414303468535
46,0.8489147330661474,0.803563862840357
47,0.8493715883482938,0.803874562196362
48,0.8500565873693994,0.8043547339283696
49,0.8506513622986168,0.8041993842503672
50,0.8510924894036375,0.8035709241893572
51,0.8514655367816766,0.8039381143373631
52,0.8517676086311694,0.8035921082363575
53,0.8528253143477769,0.8037968873573608
54,0.8531197208401867,0.8039169302903627
55,0.8536712858676253,0.8037156818438594
56,0.8542771329792961,0.8038569088238617
57,0.8549624726829386,0.8039557677098633
58,0.8556170941778263,0.8048949271268783
59,0.8563907842194032,0.8056716755168908
60,0.8570619288173364,0.8062083380408993
61,0.8576714666564916,0.8069285956389108
62,0.8581518858141154,0.8072110495989154
63,0.858851136721353,0.8074017060219184
64,0.8595761091601358,0.808503276465936
65,0.8600513612992814,0.8087292396339397
66,0.8607469214790346,0.808686871539939
67,0.8612461349566175,0.8085173991639363
68,0.8616779500722929,0.809251779459948
69,0.8623997428073967,0.8091105524799458
70,0.8629909973503983,0.809251779459948
71,0.8635043491532676,0.8093012089029488
72,0.8640358706914447,0.8092305954129477
73,0.8647273426807537,0.8097601965879562
74,0.8652191747033677,0.8096189696079539
75,0.8658232048415077,0.8095836628629534
76,0.8665506756188952,0.810310981809965
77,0.8671773043653244,0.8105722517229692
78,0.8677306863662937,0.8110453621059768
79,0.8683815603532742,0.8112995706699808
80,0.86897309879839,0.81124307987798
81,0.869719250334891,0.8116455767709864
82,0.8701192684137775,0.8123870184159981
83,0.8707386292660835,0.813255564343012
84,0.8713701979092994,0.8131425827590103
85,0.8719673008358533,0.8135874477460174
86,0.8724754856202444,0.8137710428200203
87,0.8730724182055297,0.8135803863970172
88,0.8735840665957139,0.8137074906790194
89,0.8740741952056428,0.8140111286860242
90,0.8745982785084283,0.8145760366060332
91,0.8750598465656702,0.8149644108010394
92,0.8753599311003637,0.8148373065190374
93,0.8758844686465319,0.8152539261100441
94,0.8764795842582864,0.8151550672240425
95,0.8771832640385053,0.815811772681053
96,0.8776971268651801,0.8159883064060558
97,0.8780710827299846,0.8162001468760592
98,0.8783409032993059,0.8160306745000565
99,0.8787618165737966,0.8163343125070613
100,0.879184546821818,0.816567337024065
101,0.8794995646077177,0.8166026437690657
102,0.8798522845943811,0.8163696192520619
103,0.8801680973062005,0.8165179075810642
104,0.8805673772395902,0.8168780363800701
105,0.8808920476973722,0.8172099197830753
106,0.8813168788210386,0.8174076375550785
107,0.8817393251669458,0.8174923737430799
108,0.8821736954016488,0.8178948706360863
109,0.8826381592604554,0.8185445147440967
110,0.8830978535637437,0.8191376680601062
111,0.8837114228129204,0.8190882386171054
112,0.8842792270412902,0.819314201785109
113,0.8846304707369599,0.8195119195571122
114,0.8851329774790674,0.8196602078861146
115,0.8856490547422328,0.819879109705118
116,0.8861056261222651,0.8199638458931194
117,0.8864969567964577,0.8200556434301209
118,0.8870584016174698,0.8204087108801266
119,0.8876235939463892,0.8205993673031295
120,0.8880780644507766,0.8209030053101345
121,0.8885511589338544,0.8208394531691334
122,0.8891414482096679,0.8207970850751327
123,0.8894666864716781,0.820684103491131
124,0.8900200684726475,0.8211783979211389
125,0.8903472372690343,0.8212631341091402
126,0.8907480502738406,0.8216162015591458
127,0.891280877761743,0.8220186984521523
128,0.8917951380513777,0.8223082137611569
129,0.8924502137896481,0.8220963732911536
130,0.892832346035341,0.8224635634391594
131,0.8931852931436958,0.822188170828155
132,0.8936105217303221,0.8224918088351598
133,0.8939272429289068,0.8228025081911648
134,0.8943340178781111,0.8230567167551689
135,0.8946320015371596,0.8230567167551689
136,0.8950961247134293,0.8231132075471698
137,0.8956840292114835,0.8233603547621737
138,0.8963349599788868,0.8237275449101796
139,0.8967865914621322,0.8240170602191843
140,0.8973282766959971,0.8242995141791888
141,0.897704503777715,0.8243136368771891
142,0.8980826613938094,0.8242853914811885
143,0.8986537021062811,0.8246102135351938
144,0.8990859714653392,0.8247655632131963
145,0.899454930652934,0.8249774036831996
146,0.8998653395491998,0.8251327533612022
147,0.900148787420002,0.8256905999322111
148,0.9005326230783801,0.8259589311942154
149,0.9009615423924908,0.8261707716642187
150,0.9013466272201713,0.826439102926223
151,0.9015728404247539,0.8264673483222235
152,0.9019943782838957,0.8263331826912214
153,0.9024598641903134,0.8264108575302226
154,0.902718839698873,0.826749802282228
155,0.903127090939071,0.8268980906112303
156,0.9034648208941054,0.8268839679132302
157,0.9037787598519712,0.8273994463902384
158,0.9041636175579604,0.8273288329002373
159,0.9045262173381974,0.8276607163032426
160,0.9050050466439817,0.827943170263247
161,0.9056045911287176,0.8282891763642526
162,0.9060359520010103,0.8283386058072534
163,0.9063197973347724,0.828317421760253
164,0.9066048918378369,0.8282750536662524
165,0.9070364798318209,0.8286987346062592
166,0.907516842209022,0.8293483787142696
167,0.9078532094339082,0.8297085075132753
168,0.9082819016263276,0.8302310473392837
169,0.9085909006874066,0.8299203479832787
170,0.9088742349973631,0.8300403909162807
171,0.9092973627083444,0.8304287651112868
172,0.9098049796885072,0.8304499491582872
173,0.9102656960394065,0.8308948141452943
174,0.910727775120454,0.8311419613602983
175,0.9110714102394635,0.831311433736301
176,0.9114043706389796,0.8313679245283019
177,0.9119184605873458,0.8312337588972998
178,0.9122438124102018,0.8317280533273077
179,0.9126608078355166,0.8314526607163032
180,0.9130461197848885,0.8316150717433058
181,0.9135201227547317,0.83187634165631
182,0.9138150402709471,0.8316574398373066
183,0.9142641166351649,0.8316786238843069
184,0.9146312020688061,0.8320175686363123
185,0.9149985714045614,0.8320387526833126
186,0.9153849621819672,0.832059936730313
187,0.9157651638932837,0.8325754152073213
188,0.9161286721602862,0.8324553722743193
189,0.9163340469496876,0.8327519489323241
190,0.9166615564286114,0.8331685685233307
191,0.9171071124066132,0.8331332617783301
192,0.917462160390613,0.8331473844763304
193,0.917711540007713,0.8332179979663314
194,0.9179001645723776,0.8332603660603322
195,0.9182413013527823,0.833994746356344
196,0.9186018570377972,0.8341571573833465
197,0.9188679868796341,0.834121850638346
198,0.9191402490071375,0.83437605920235
199,0.9194345987191245,0.8344678567393515
200,0.9198117342876079,0.8349268444243588
201,0.9200532782063564,0.8353575867133657
202,0.9205495391019517,0.8356541633713704
203,0.9208268546870876,0.835936617331375
204,0.9212026275254228,0.8362331939893798
205,0.9214525749467514,0.8363532369223816
206,0.9217657189786973,0.8363602982713818
207,0.9220042535350356,0.8366356908823862
208,0.9223299460404286,0.8365156479493843
209,0.9227093528258253,0.8366709976273867
210,0.9230587795479642,0.8369252061913908
