round,train_auc,val_auc
0,0.8331303460553168,0.7029227278793541
1,0.8898441231383787,0.7128653409849193
2,0.9170324779644826,0.7412251434672361
3,0.923546524249924,0.7466969171226479
4,0.9305674959836742,0.7525023355131456
5,0.9375797837697017,0.7539036434005072
6,0.9372801875732708,0.7592419591618844
7,0.9381138465546437,0.7638462565060723
8,0.938856324084929,0.7538369144534899
9,0.937933654639399,0.7517015881489391
10,0.9375439624853459,0.757573735486454
11,0.9419662628630976,0.7604430802081943
12,0.9426034475272459,0.7613772854664353
13,0.9443141852286049,0.7679167222741226
14,0.945039294863445,0.7701855064727079
15,0.9447928878468151,0.7712531696249834
16,0.945201033389779,0.7687174696383291
17,0.9455918110372975,0.7692513012144668
18,0.94655572923451,0.7704524222607767
19,0.9477009248404324,0.7705858801548111
20,0.9489600972602145,0.7695182170025358
21,0.9499891450653467,0.7685840117442947
22,0.9503788372194,0.7688509275323635
23,0.9504928140332595,0.7637795275590551
24,0.9510051669488949,0.7639129854530895
25,0.9510768095176068,0.7671159749099159
26,0.9508987885892927,0.768984385426398
27,0.9505796535104859,0.768050180168157
28,0.951628240197994,0.7679167222741226
29,0.9520190178455126,0.7660483117576404
30,0.9519517172506622,0.768050180168157
31,0.9530762884807433,0.7711197117309488
32,0.9531457600625244,0.7723208327772588
33,0.9536711388997439,0.7696516748965702
34,0.9540293517433025,0.7696516748965702
35,0.95451565281577,0.7692513012144668
36,0.954884720593982,0.7701855064727079
37,0.9555229907515956,0.7715200854130522
38,0.9550323477052668,0.7731215801414654
39,0.9551864877773436,0.7701855064727079
40,0.9557248925361469,0.7716535433070866
41,0.9558551517519864,0.7713866275190178
42,0.9561938257131692,0.7716535433070866
43,0.9559289653076288,0.7716535433070866
44,0.9561786288046547,0.7725877485653276
45,0.9570144587729582,0.7741892432937408
46,0.9573791845773089,0.7743227011877752
47,0.9579154183491816,0.7749899906579474
48,0.9586340150232295,0.774856532763913
49,0.9592114975467848,0.7753903643400507
50,0.9597173375016282,0.7759241959161884
51,0.9601363379792454,0.7761911117042573
52,0.9607290174113152,0.7773922327505672
53,0.9605032347705267,0.775790738022154
54,0.9608028309669576,0.775790738022154
55,0.9608896704441839,0.7777926064326705
56,0.9611914376275454,0.7793941011610837
57,0.9616603708045678,0.7812625116775658
58,0.9620837132560462,0.7812625116775658
59,0.9625113976813859,0.7803283064193247
60,0.9629673049368243,0.7827305485119445
61,0.9634536060092919,0.7843320432403577
62,0.9637271503625549,0.7841985853463233
63,0.9642525291997742,0.7845989590284266
64,0.9647410012591724,0.7841985853463233
65,0.964858234553428,0.7849993327105298
66,0.9653727584559941,0.7860669958628053
67,0.9657201163648995,0.7852662484985987
68,0.9660891841431115,0.7852662484985987
69,0.9664039772480569,0.784732416922461
70,0.9665472623854804,0.7852662484985987
71,0.9667817289739916,0.7852662484985987
72,0.9675133515696236,0.7859335379687709
73,0.9678954452694195,0.7884692379554251
74,0.967745647171204,0.7867342853329774
75,0.9679171551387261,0.7904711063659415
76,0.9680018236290218,0.7902041905778727
77,0.9683383266032739,0.7916722274122514
78,0.9683296426555512,0.791538769518217
79,0.9684273370674309,0.7918056853062858
80,0.9689635708393035,0.7928733484585613
81,0.9692740219703877,0.7927398905645269
82,0.9696040119838478,0.7938075537168023
83,0.9699166341018627,0.7935406379287335
84,0.9700230124614649,0.7939410116108367
85,0.9702596500369067,0.7932737221406646
86,0.9703638574095784,0.7936740958227679
87,0.9706070079458121,0.7927398905645269
88,0.9707568060440276,0.7918056853062858
89,0.970926143024619,0.7911383958361137
