round,train_auc,val_auc
0,0.845464808301854,0.6638195649272655
1,0.908150970431158,0.7207393567329508
2,0.9297208110807172,0.7318163619378086
3,0.9452140593113629,0.7616442012545042
4,0.9502681168859364,0.7655812091285199
5,0.957969693022448,0.7670492459628987
6,0.9594188267986626,0.7626451354597624
7,0.9608375667578481,0.7599092486320566
8,0.9628066519039555,0.75910850126785
9,0.9629955277669229,0.7555051381289203
10,0.962224827406539,0.7591752302148672
11,0.9641960835395771,0.7569731749632991
12,0.9657407407407408,0.7576404644334712
13,0.9677912378967478,0.763112238088883
14,0.968477269766836,0.7597757907380221
15,0.9681820155442664,0.7648471907113306
16,0.9682797099561461,0.7667156012278126
17,0.9685901610872303,0.769918590684639
18,0.9694976336242456,0.7711197117309488
19,0.9693022448004863,0.77085279594288
20,0.9695345404020668,0.7712531696249834
21,0.9698102557422604,0.7740557853997064
22,0.970194520428987,0.7741892432937408
23,0.9698949242325561,0.7736554117176031
24,0.9709608788155095,0.7736554117176031
25,0.9722916938040033,0.7739223275056719
26,0.9732143632495333,0.7752569064460163
27,0.9737918457730884,0.775790738022154
28,0.9741652555251618,0.7741892432937408
29,0.9741978203291216,0.7769918590684639
30,0.9739438148582346,0.7775256906446016
31,0.9740784160479354,0.7784598959028427
32,0.9743649863227823,0.7796610169491526
33,0.9750227953627719,0.7793941011610837
34,0.9755221223568235,0.7787268116909115
35,0.9759085580304807,0.7771253169624983
36,0.9765772220051235,0.7783264380088082
37,0.9771156267639269,0.7799279327372214
38,0.9776475185619382,0.7793941011610837
39,0.9779406017975771,0.7792606432670492
40,0.9788415613738005,0.7811290537835313
41,0.9791020798054796,0.7832643800880822
42,0.979607919760323,0.7835312958761511
43,0.979614432721115,0.7829974643000134
44,0.9799856714862577,0.7831309221940478
45,0.9805132213104077,0.7819298011477379
46,0.9807238070426816,0.7851327906045643
47,0.980778081715948,0.7872681169091151
48,0.9807433459250575,0.786600827438943
49,0.9812274760105945,0.7858000800747365
50,0.9810885328470322,0.7864673695449086
51,0.9814011549650471,0.7855331642866675
52,0.981878772089792,0.7872681169091151
53,0.9819916634101863,0.7895369011077005
54,0.981885285050584,0.791538769518217
55,0.9821827102600842,0.791538769518217
56,0.9823824410577048,0.7899372747898038
57,0.9828665711432417,0.7920726010943547
58,0.9830293951630411,0.7918056853062858
59,0.9834462246537276,0.7922060589883891
60,0.9834983283400633,0.7907380221540105
61,0.9834397116929356,0.7908714800480449
62,0.9836568103860015,0.7904711063659415
63,0.9838391732881768,0.7890030695315627
64,0.983895618948374,0.789670359001735
65,0.98408015283748,0.789670359001735
66,0.9844361946941079,0.7907380221540105
67,0.9845925057531154,0.7916722274122514
68,0.9846858581911336,0.7922060589883891
69,0.9849789414267726,0.7927398905645269
70,0.9849246667535061,0.7932737221406646
71,0.9851070296556814,0.7938075537168023
72,0.9851439364335026,0.7924729747764581
73,0.9852872215709262,0.7927398905645269
74,0.985217749989145,0.7935406379287335
75,0.9854261647344883,0.7926064326704925
76,0.9854326776952803,0.7932737221406646
77,0.9855879032608224,0.7930068063525958
78,0.9857040510616126,0.7939410116108367
79,0.985866875081412,0.7932737221406646
80,0.9860774608136859,0.793407180034699
81,0.9859537145586383,0.7927398905645269
82,0.9861273935130911,0.7935406379287335
83,0.986407450827146,0.7938075537168023
84,0.9862902175328905,0.7936740958227679
85,0.9863662020754635,0.7942079273989057
86,0.9864942903043724,0.793407180034699
87,0.9865746168208067,0.7942079273989057
88,0.9868894099257522,0.7962097958094221
89,0.9869632234813946,0.7963432537034566
90,0.9870739438148582,0.7959428800213533
91,0.9872476227693109,0.7955425063392499
92,0.9873084104033694,0.7951421326571466
93,0.987419130736833,0.7955425063392499
94,0.9876579392992054,0.7963432537034566
95,0.9878099083843516,0.796476711597491
96,0.9880270070774174,0.7956759642332843
97,0.9880530589205853,0.7958094221273189
