fpr,tpr,threshold
0.0,0.0,inf
0.0,0.003289473684210526,0.9836181
0.0,0.03289473684210526,0.96065164
0.0023094688221709007,0.03289473684210526,0.9570652
0.0023094688221709007,0.125,0.90555435
0.004618937644341801,0.125,0.90490705
0.004618937644341801,0.1611842105263158,0.87973636
0.009237875288683603,0.1611842105263158,0.8794601
0.009237875288683603,0.18092105263157895,0.86743945
0.011547344110854504,0.18092105263157895,0.8672276
0.011547344110854504,0.27631578947368424,0.8208592
0.013856812933025405,0.27631578947368424,0.8195705
0.013856812933025405,0.29276315789473684,0.81301665
0.016166281755196306,0.29276315789473684,0.81300503
0.016166281755196306,0.29605263157894735,0.8123467
0.018475750577367205,0.29605263157894735,0.80932367
0.018475750577367205,0.2993421052631579,0.80579406
0.020785219399538105,0.2993421052631579,0.8016008
0.020785219399538105,0.3026315789473684,0.8003547
0.023094688221709007,0.3026315789473684,0.7991403
0.023094688221709007,0.3125,0.7957976
0.02771362586605081,0.3125,0.7947078
0.02771362586605081,0.3157894736842105,0.79409033
0.03002309468822171,0.3157894736842105,0.79209083
0.03002309468822171,0.32894736842105265,0.78791714
0.03464203233256351,0.32894736842105265,0.78358257
0.03464203233256351,0.34210526315789475,0.7803652
0.03695150115473441,0.34210526315789475,0.7756563
0.03695150115473441,0.34868421052631576,0.76449794
0.03926096997690531,0.34868421052631576,0.76446116
0.03926096997690531,0.35855263157894735,0.75868654
0.04157043879907621,0.35855263157894735,0.75797415
0.04157043879907621,0.39144736842105265,0.73731107
0.04387990762124711,0.39144736842105265,0.73593587
0.04387990762124711,0.41776315789473684,0.7197774
0.046189376443418015,0.41776315789473684,0.71681345
0.046189376443418015,0.42105263157894735,0.7158824
0.04849884526558892,0.42105263157894735,0.7155821
0.04849884526558892,0.4473684210526316,0.70449334
0.050808314087759814,0.4473684210526316,0.7012504
0.050808314087759814,0.46381578947368424,0.69358253
0.053117782909930716,0.46381578947368424,0.69337267
0.053117782909930716,0.47368421052631576,0.6887647
0.057736720554272515,0.47368421052631576,0.6794828
0.057736720554272515,0.48026315789473684,0.67769194
0.06004618937644342,0.48026315789473684,0.67524844
0.06004618937644342,0.4868421052631579,0.67276865
0.06235565819861432,0.4868421052631579,0.66861635
0.06235565819861432,0.506578947368421,0.6608498
0.06466512702078522,0.506578947368421,0.65963566
0.06466512702078522,0.5131578947368421,0.6556953
0.07159353348729793,0.5131578947368421,0.65424657
0.07159353348729793,0.555921052631579,0.64443326
0.07390300230946882,0.555921052631579,0.6379059
0.07390300230946882,0.5855263157894737,0.62582844
0.07621247113163972,0.5855263157894737,0.62487966
0.07621247113163972,0.5953947368421053,0.61969554
0.07852193995381063,0.5953947368421053,0.61939085
0.07852193995381063,0.5986842105263158,0.61910534
0.08083140877598152,0.5986842105263158,0.6179726
0.08083140877598152,0.6019736842105263,0.61219233
0.08314087759815242,0.6019736842105263,0.6108194
0.08314087759815242,0.618421052631579,0.6059492
0.08545034642032333,0.618421052631579,0.6042408
0.08545034642032333,0.625,0.6007107
0.08775981524249422,0.625,0.60051394
0.08775981524249422,0.6282894736842105,0.5980783
0.09006928406466513,0.6282894736842105,0.5966316
0.09006928406466513,0.6447368421052632,0.59154564
0.09237875288683603,0.6447368421052632,0.5913616
0.09237875288683603,0.6513157894736842,0.58430994
0.10161662817551963,0.6513157894736842,0.5774787
0.10161662817551963,0.6710526315789473,0.56903183
0.10392609699769054,0.6710526315789473,0.5685546
0.10392609699769054,0.6743421052631579,0.5682838
0.10623556581986143,0.6743421052631579,0.56633645
0.10623556581986143,0.6776315789473685,0.56514126
0.10854503464203233,0.6776315789473685,0.56395423
0.10854503464203233,0.680921052631579,0.56283224
0.11085450346420324,0.680921052631579,0.561353
0.11085450346420324,0.6875,0.560431
0.11778290993071594,0.6875,0.5565529
0.11778290993071594,0.6907894736842105,0.55647403
0.12009237875288684,0.6907894736842105,0.5544073
0.12009237875288684,0.694078947368421,0.5536355
0.13163972286374134,0.694078947368421,0.54561937
0.13163972286374134,0.6973684210526315,0.54270566
0.13856812933025403,0.6973684210526315,0.54118323
0.13856812933025403,0.7072368421052632,0.5392215
0.14318706697459585,0.7072368421052632,0.53685284
0.14318706697459585,0.7105263157894737,0.5340696
0.14549653579676675,0.7105263157894737,0.5274748
0.14549653579676675,0.7171052631578947,0.5233489
0.14780600461893764,0.7171052631578947,0.51560944
0.14780600461893764,0.7335526315789473,0.5074882
0.15704387990762125,0.7335526315789473,0.5039726
0.15704387990762125,0.7368421052631579,0.50354403
0.15935334872979215,0.7368421052631579,0.50309306
0.15935334872979215,0.7401315789473685,0.50228924
0.16397228637413394,0.7401315789473685,0.5015846
0.16397228637413394,0.743421052631579,0.50121444
0.16628175519630484,0.743421052631579,0.5006983
0.16628175519630484,0.7631578947368421,0.49178874
0.17090069284064666,0.7631578947368421,0.48906526
0.17090069284064666,0.7664473684210527,0.48730406
0.17782909930715934,0.7664473684210527,0.48018956
0.17782909930715934,0.7697368421052632,0.47840032
0.19168591224018475,0.7697368421052632,0.46310383
0.19168591224018475,0.7828947368421053,0.45529777
0.20092378752886836,0.7828947368421053,0.4446091
0.20092378752886836,0.7861842105263158,0.4428109
0.20554272517321015,0.7861842105263158,0.43872786
0.20554272517321015,0.7894736842105263,0.4335845
0.21016166281755197,0.7894736842105263,0.42715326
0.21016166281755197,0.7960526315789473,0.42292768
0.21478060046189376,0.7960526315789473,0.41912323
0.21478060046189376,0.7993421052631579,0.41653034
