round,train_auc,val_auc
0,0.7737688528037946,0.7056688509772907
1,0.8152432609587351,0.7431363687718902
2,0.8283760617371266,0.7471683990509547
3,0.8329082750879756,0.7642957010507287
4,0.8390405039739482,0.773253022257372
5,0.8429652235808642,0.7753714269574059
6,0.8439024980206344,0.7771473562309343
7,0.8472292629946541,0.7821573833465145
8,0.8486941979038485,0.7844134843520506
9,0.8502397610134715,0.7861964749745791
10,0.8507625383665317,0.7867613828945882
11,0.85253897067541,0.7896600666591346
12,0.8545762522468013,0.7905427352841486
13,0.8557541621185548,0.7904721217941476
14,0.8570735688040181,0.7932966613941927
15,0.8579247641227674,0.7932754773471924
16,0.8590220457940924,0.793939244153203
17,0.8609254391284341,0.7948536888487177
18,0.8618726501422009,0.796061179527737
19,0.8627567213257729,0.7954503728392273
20,0.8630650390217778,0.7962942040447407
21,0.8641962753859592,0.7969756242232516
22,0.8651279285638687,0.7970886058072534
23,0.8662145355157003,0.800064964410801
24,0.8674365637759981,0.8005733815388092
25,0.8686484283406081,0.8016149305163258
26,0.8690543515834698,0.8024340470003389
27,0.8699490407061122,0.803560332165857
28,0.8705390460798115,0.8041040560388657
29,0.8715302619212769,0.8051561970398825
30,0.8725632681539504,0.8053680375098858
31,0.873515759747041,0.8070133318269123
32,0.8746606234127032,0.8073028471359168
33,0.8756421865822864,0.808376172183934
34,0.875839498551645,0.8092588408089482
35,0.8769091281570482,0.8097601965879562
36,0.877989773164482,0.8109747486159756
37,0.8793129273578525,0.8117091289119873
38,0.8803311706805883,0.8118856626369901
39,0.8812404523719,0.8121469325499944
40,0.8826764292654475,0.811744435656988
41,0.8832596777688292,0.8130860919670094
42,0.8840086115460492,0.8137851655180206
43,0.8845400763038034,0.8135521410010168
44,0.8851603456428747,0.8141664783640267
45,0.8861224331274248,0.8155575641170489
46,0.8872524771027267,0.8159600610100554
47,0.8879924395731384,0.8162636990170602
48,0.888166414788711,0.8171534289910745
49,0.888918812171724,0.8169486498700712
50,0.8895090446671146,0.8173299627160773
51,0.8905997965898133,0.8177324596090837
52,0.891443894355708,0.8182620607840921
53,0.8924330093215285,0.8185162693480963
54,0.8935828696644005,0.8191800361541068
55,0.8942247155641498,0.8189258275901028
56,0.8951582424960128,0.8195189809061123
57,0.8959647516219895,0.8193918766241103
58,0.8967167515420428,0.820309851994125
59,0.8973582567592551,0.8209877414981358
60,0.8979453095509667,0.821686815049147
61,0.8989434526040183,0.8220822505931533
62,0.8997581381108836,0.82312026889617
63,0.9005041760865388,0.8232120664331714
64,0.9009317326705014,0.8235157044401763
65,0.9016464278527506,0.8239040786351824
66,0.9023238750776188,0.8248079313071969
67,0.9029736134561426,0.8248926674951983
68,0.9035525466473886,0.8259942379392159
69,0.904246971218685,0.8258459496102135
70,0.9047863284552137,0.8261001581742176
71,0.9056170828217417,0.8256623545362106
72,0.9064602721008711,0.8267568636312281
73,0.9072345299466764,0.8264955937182239
74,0.9079575150706598,0.8263614280872218
75,0.9086581287080455,0.8269122133092306
76,0.909394002988013,0.8274488758332392
77,0.9100216537820531,0.8276465936052424
78,0.9107873945644328,0.8280843972432493
79,0.9112872894070897,0.8285716303242572
80,0.9119461694336902,0.8291435995932663
81,0.9127267866868533,0.8298356117952773
82,0.9131614976040933,0.8298003050502768
83,0.9136785969148697,0.8303369675742854
84,0.9143018188359286,0.8304428878092871
85,0.9150244064969523,0.8317209919783075
86,0.9154918797181693,0.8321305502203141
